"GF","W","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","A11","A12","MaxPd","MaxV2d","MaxV3d","MaxM2d","MaxM3d","MaxTd","MaxPc","MaxV2c","MaxV3c","MaxM2c","MaxM3c","MaxTc","U1","U2","U3","R1","R2","R3"
"1","218240.18943824","12067.493061545","15879.308565364","18464.480499023","22329.600080268","21988.6117482","18887.159023065","20297.414517576","22538.617911404","20205.273481521","17606.452014887","16348.272344163","11627.506191223","4277663.4183591","1775919.0400728","217933.2823697","71684732.94471","587408771.48935","2260947.8796605","4721864.0537504","32395.246303555","81434.213649068","73901548.886528","15924652.271482","18226671.964228","0.004541722","0.000950357","-0.003302355","1.875E-6","5.974E-6","5.974E-6"
"3","214251.1589658","8854.896344238","15852.954220049","17751.168758345","21953.846950237","21176.341757708","22569.634887961","21302.417069722","21466.381524667","21468.361372938","15106.843391901","17801.455659731","8946.857028307","4278337.9750047","1779983.6456013","218975.59712077","72075005.287481","588429102.01068","2275970.9333474","4726667.9318335","33046.118703228","84581.142469409","76757386.790987","16486118.196793","18938361.558012","0.004717231","0.000945878","-0.003302355","1.875E-6","6.207E-6","6.207E-6"
"2","219217.81219101","10336.516639771","19107.537148426","18287.268366427","22247.32320966","20461.427216073","20150.448275641","19232.712670388","18961.229951584","22850.128806903","18261.808835422","18477.796953409","10843.614117311","4271745.3269765","1772032.4325764","216575.96825696","71120112.997468","586406877.88255","2248920.168992","4716412.2657871","31398.56418845","80136.858572577","72724199.154612","15489947.38737","17785167.451002","0.004469366","0.000952523","-0.003302354","1.872E-6","5.83E-6","5.83E-6"
"4","215552.70264982","8027.377676328","14933.512925857","15298.875886975","23028.377166734","22589.343962536","22456.471911328","22829.115589684","19424.654314721","22457.181195373","15645.114786143","19025.423964622","9837.253269517","16999726.766141","4696763.4014046","876569.84553736","712135849.00841","1441430128.8041","27666309.888486","9324004.7905223","3877464.7557808","604888.15017153","330383889.86395","1193995764.3241","19287782.099717","0.187176371","1.517887005","0.000330122","0.001725499","6.322E-6","6.322E-6"
"3","218394.51078189","10273.810094908","17317.750327771","19094.801517311","22822.474904253","22576.205855573","22849.476569643","19967.039882695","19296.026332525","22055.425996534","17526.96689529","16184.722717032","8429.80968835","4282555.3501035","1783374.6342015","219998.68974838","72665955.075108","589199138.61883","2287790.295329","4728342.528034","33049.515368477","85585.229173572","77668595.475016","16735703.278047","19356967.939731","0.004773231","0.000982627","-0.003302354","1.968E-6","6.345E-6","6.345E-6"
"2","209373.69157325","9327.969118369","17825.235885116","16907.730352108","20948.597724095","19506.754982848","20288.900381937","19129.525102406","20758.155084808","18907.412302262","18874.440623698","18062.232543389","8836.737472215","4264478.2340061","1769287.6223651","215729.91136878","70616836.8803","585570781.35071","2237962.2672277","4714230.7580659","30887.203283609","78311.036685897","71067265.79245","15207681.899101","17331916.750369","0.004367537","0.000894095","-0.003302356","1.77E-6","5.681E-6","5.681E-6"
"3","212328.48427918","10351.312328239","18108.685899463","17785.612334554","22116.965662547","21542.881940788","20437.097721304","20275.641918571","19287.305909138","19010.455568921","15059.448603234","17640.122428331","10712.953964092","4268770.3078554","1774692.6734624","217330.93499612","71421267.496767","586999429.76359","2256168.442483","4719830.041314","31358.87805477","80936.667230101","73450025.511316","15845219.31946","18112837.177864","0.004513973","0.00090877","-0.003302355","1.806E-6","5.937E-6","5.937E-6"
"4","214684.0687859","10991.761371645","18784.056550248","17409.415574257","19773.803441506","21648.241294031","22685.282177109","19597.696294855","20601.236975372","22217.03725659","15607.660573173","16555.818679004","8812.058598115","16993258.336458","4693255.0045073","875968.84942934","711835373.05213","1440310208.393","27654099.536803","9318184.7878907","3876398.0244786","602117.13770467","328661243.78037","1193912855.5363","18701654.019843","0.187021827","1.517873905","0.000330121","0.00172546","6.13E-6","6.13E-6"
"4","211228.33717126","9111.84629181","16401.306843053","18764.334364835","18869.056958575","22747.473603746","20115.600539723","22423.601934758","21110.343454272","21345.876055211","14929.413304509","15211.355744664","10198.128076098","16993964.007198","4693208.2051297","875694.00971408","711603013.75129","1440230039.0941","27655324.255121","9320561.7857818","3876749.2862497","603578.55757586","329569759.79981","1193858834.3029","18825869.995779","0.187103333","1.517865197","0.000330121","0.001725427","6.171E-6","6.171E-6"
"4","208235.82618506","11151.530826221","15145.799612616","19057.563798896","18703.813366808","21704.074694366","19015.293814807","20795.430044573","20998.742767658","18874.08599922","18016.710317639","16840.189103011","7932.591839248","16987139.244034","4687896.4518769","874604.12247391","710920528.95984","1438946978.1245","27637147.288269","9313755.5941823","3875595.6799328","599984.08105665","327335193.56396","1193703975.4588","17964442.689554","0.186902863","1.517841122","0.00033012","0.001725386","5.888E-6","5.888E-6"
"2","213426.93866469","11082.878705521","16529.373440734","16040.510616552","21697.874188252","21586.708415792","20284.792896809","18839.122986784","20979.67578979","21852.44170381","16365.966610941","17872.629592094","10294.96371761","4271254.2785997","1773249.0856452","217177.10675656","71357866.906932","586725930.06441","2251152.3374356","4718111.0984151","31634.583084822","79842.986341089","72457510.104537","15646428.674922","17840698.024179","0.004452976","0.000922357","-0.003302355","1.828E-6","5.848E-6","5.848E-6"
"2","208794.99761568","9003.245034051","15625.783135418","18464.789294154","20924.571680661","21056.440520573","19988.439247345","20577.955576052","20147.281210336","20786.487297277","17064.346256128","15656.367994124","9499.290369557","4270514.7454166","1772590.5042271","216860.46025724","71068294.148427","586659382.60268","2249586.2138216","4718497.7127307","31697.366265206","80182.044043712","72765204.969668","15675012.970759","17808120.215837","0.004471886","0.0009186","-0.003302356","1.817E-6","5.837E-6","5.837E-6"
"3","220268.62784067","11375.754338788","15427.461362427","15415.862086618","21868.97603728","21104.243641642","22831.585293697","22822.287610333","20232.126830419","20006.47883057","19083.669853502","19037.612266041","11062.569689349","4278521.5368283","1780654.0802228","218862.81057672","72208446.372479","588170529.862","2280016.6066272","4727240.9530312","33126.315912485","85322.668942268","77430322.065107","16430426.012987","19115833.511927","0.004758587","0.000953257","-0.003302354","1.877E-6","6.266E-6","6.266E-6"
"3","210737.06087937","8489.884547064","15765.713526449","19150.865181158","20756.107013026","21312.11776185","19209.405834526","19365.197677333","18794.548349578","22460.873470994","18661.80623198","16323.941864042","10446.599421373","4270376.8466339","1771244.518042","216345.7963473","71088138.38265","586160259.28738","2245511.1343298","4715334.7440577","31223.05139839","79446.632321183","72097818.831473","15389514.552832","17653813.062392","0.004430871","0.000946206","-0.003302355","1.861E-6","5.786E-6","5.786E-6"
"4","204881.37883429","7954.613907572","15117.148475628","18429.848631071","21740.696498434","18755.159712133","19904.091331501","21971.744517312","19703.237836877","18970.803350784","15765.739765478","15701.858651295","10866.436156208","16986023.472852","4686482.7556597","874524.15592526","710867099.74972","1438381727.9098","27634329.525185","9311573.5506146","3875177.4588631","598736.79477799","326559797.26092","1193773330.5026","17789181.724866","0.1868333","1.517853977","0.000330121","0.001725396","5.831E-6","5.831E-6"
"3","212383.28168813","9149.483255552","16814.290125697","16230.676203479","21233.834665898","21448.150343176","21703.630797894","20323.941478778","20756.874239519","21210.832284472","18897.048236557","15590.188328507","9024.331728602","4276695.7204477","1777156.4237572","218135.31462981","71799876.802444","587499854.57177","2266202.0942699","4722783.8509703","32460.886629186","82431.631219687","74806705.331865","16032078.72659","18477423.540272","0.004597349","0.000948735","-0.003302356","1.871E-6","6.056E-6","6.056E-6"
"3","204011.65139653","10290.743296203","15531.462241452","15825.568987785","19571.378797772","22695.300764408","18955.617210693","18749.950498073","21233.728804321","21569.946311955","15093.638195211","15246.490857302","9247.825431358","4267039.2878018","1772446.2877232","216624.52143691","71259132.344124","586091609.87993","2248074.2504314","4716374.538565","31170.298274706","79502.381197377","72148410.936618","15402901.106661","17733538.466129","0.00443398","0.000900763","-0.003302354","1.78E-6","5.813E-6","5.813E-6"
"3","208868.78575271","11894.90269382","18284.253486512","15473.379364302","21700.054013546","18948.597973004","21142.703053224","20094.908614579","19195.342981099","19698.008090982","15642.169284704","15382.732313054","11411.733883885","4261382.0718483","1769557.4552051","215762.26450925","70741743.696259","585510719.78556","2238913.4563062","4713495.7072804","30612.043661084","78458.218517674","71200833.304788","15218687.799688","17422786.130645","0.004375746","0.000878459","-0.003302356","1.748E-6","5.711E-6","5.711E-6"
"1","214181.50002157","10178.43571479","18539.463949947","18616.334725738","18935.331232564","21865.376958285","22421.180669572","21306.449374592","18918.342839832","18972.232747204","18192.749394409","17268.393273145","8967.209141489","4272240.8655333","1779295.7698153","218532.80521832","72214021.593399","587662914.71451","2272854.0433025","4722440.8623647","32104.920821113","83031.746223324","75351309.697665","16183778.257664","18767940.708473","0.004630819","0.000944395","-0.003302355","1.857E-6","6.152E-6","6.152E-6"
"3","212578.676157","11006.57967386","14881.886435535","17419.060694924","22143.198978654","21024.449976162","22779.952448399","20209.560232369","20291.392378649","19604.585217188","14847.082721071","17759.5237354","10611.403664789","4273034.4097529","1778484.9889103","218623.96178032","72024009.858084","587987752.46874","2269236.5416181","4723971.0769752","32168.608988356","82703.808790144","75053706.477055","16284993.821368","18629369.63825","0.004612529","0.000926467","-0.003302354","1.851E-6","6.106E-6","6.106E-6"
"1","201444.11243686","11425.8799473","14965.516954093","14897.543512782","19216.469357805","18706.090476464","19276.3121661","22939.759414251","20782.404564311","19430.552211837","15842.226460823","15834.918314914","8126.43905618","4263360.0214946","1776120.8158327","217575.8332191","71937793.574719","586604801.1823","2260483.0011102","4716802.1369216","30881.793246989","80551.893438197","73100843.295162","15696712.63112","18275765.6656","0.004492513","0.000910067","-0.003302354","1.795E-6","5.99E-6","5.99E-6"
"2","205803.63456564","8575.842995146","17133.683212041","15392.474304086","20072.56438412","19843.601515206","20523.275435349","21201.39296878","23034.099754271","19049.447178104","15235.333553166","17505.016657745","8236.902607628","4269567.0698637","1778606.0750302","218141.21176703","72139329.40372","587141200.59182","2270128.1204509","4720675.6389256","31737.265026662","82686.109101076","75037644.009225","15951194.668615","18673243.302777","0.004611542","0.000929865","-0.003302354","1.811E-6","6.121E-6","6.121E-6"
"4","207513.98685994","9187.960073348","15998.567920493","14807.614961198","20930.587993391","20433.855399182","19045.084464586","21869.456409604","21827.475332992","20641.468463491","18865.97062893","15769.187676481","8136.757536242","16990863.067491","4691982.3087782","875621.7004502","711601488.54861","1440262060.2452","27649571.9338","9317811.7440691","3876026.3693775","601122.07616443","328042647.18945","1193800131.3305","18463640.318746","0.186966331","1.517856199","0.00033012","0.001725447","6.052E-6","6.052E-6"
"2","215452.44515683","8423.595799941","15784.756033678","18445.235368561","18934.278322457","22636.66723061","20593.667657127","22123.355583056","20578.010922836","22990.557657412","16892.118861947","16430.811449947","11619.390269257","4278068.4187518","1778538.9682702","218418.10296087","71852173.508851","588046213.34718","2271798.7520109","4725409.5910216","32892.002029928","83884.906229597","76125552.403358","16318261.31108","18730445.470416","0.004678401","0.000947486","-0.003302354","1.868E-6","6.139E-6","6.139E-6"
