latitude,longitude,depth,mag,nst,gap,dmin,rms,horizontalError,depthError,magError,magNst
19.48866667,-155.4753333,-1.59,2.17,36,60,,0.15,0.26,0.2,0.304107652,9
54.1163,-163.8939,46.5,2.1,,,,0.47,,1.8,,
51.85433333,-178.0823333,3.19,0.95,5,207,,0.14,0.58,0.92,0.266511841,5
44.6943,-114.3893,16.382,3.4,52,36,0.524,0.56,2.97,7.946,0.066,22
44.6587,-114.3799,15.346,3.2,20,74,0.556,0.32,2.49,7.17,0.074,44
63.259,-150.475,116.4,1.9,,,,0.7,,0.4,,
36.4294,26.3125,112.195,5.1,117,35,1.476,0.76,5.72,4.244,0.05,38
38.8069992,-122.8253326,1.3,0.47,8,73,0.003537,0.02,0.33,0.79,0.27,9
58.17683333,-155.281,2.28,-0.56,8,158,,0.11,0.37,0.73,0.271987935,8
61.3231,-140.6105,10.5,0.9,,,,0.46,,0.2,,
38.8173333,-122.8175,2.38,0.95,37,48,0.008384,0.03,0.15,0.3,0.239,32
46.1035,151.2754,107.415,4.1,29,137,5.938,1,11.52,6.24,0.165,10
19.39883423,-155.2871704,1.480000019,1.77,16,60,,0.109999999,0.32,0.209999993,0.18,4
38.840332,-122.8771667,2.38,0.78,8,155,0.005342,0.01,0.46,0.6,0.19,8
57.8095,-153.8856,40.9,1.4,,,,0.29,,0.8,,
39.43,-119.7178,5.1,1,17,151.93,0.037,0.1538,,1.6,0.42,6
38.8679,-119.6246,0.7,1.2,7,270.41,0.029,0.0981,,6.4,1.09,3
38.8111649,-122.7713318,1.67,0.42,9,135,0.0139,0.04,0.46,0.83,0.22,9
39.8125,-120.7377,7.4,0.7,3,330.34,0.296,0.0095,,22.5,0.37,2
49.3647,155.5921,67.767,4.6,97,82,3.976,0.79,4.87,6.081,0.043,161
33.949,-116.9343333,16.52,1.29,39,97,0.1358,0.14,0.16,0.57,0.095,31
38.8335,-122.8191667,1.56,-0.26,13,66,0.01234,0.03,0.31,0.37,0.228,12
19.4035,-155.2893333,0.94,1.82,20,67,,0.07,0.16,0.1,0.096488142,3
37.9761667,-122.4633333,-0.02,1.79,14,139,0.02729,0.07,0.2,31.61,0.227,9
58.17566667,-155.2858333,-1.83,0.21,9,160,,0.06,0.21,1.75,0.356827562,9
55.4169,-159.9815,4.7,1.8,,,,0.63,,0.3,,
26.5331,128.9934,17.626,4.4,66,72,0.712,1.04,5.96,4.513,0.089,36
37.3939,-117.0807,2.5,1.3,18,136.7,0.38,0.1543,,3,1.01,11
66.2332,-149.7567,13.8,2.4,,,,0.9,,0.2,,
-23.8408,-179.7663,523.301,4.2,31,104,4.986,0.37,15.77,9.123,0.14,22
65.3861,-144.6654,5.9,1,,,,0.78,,0.3,,
60.02066667,-153.0498333,-1.59,-1.37,5,115,,0.07,0.44,3.79,0.213099945,4
37.6008333,-118.8026667,3.04,0.37,8,266,0.02361,0.05,1.42,0.58,0.173,7
38.8775,-119.64,0,0.9,6,229.71,0.029,0.1367,,0,0.27,2
48.15933333,-121.6655,14.45,0.89,5,96,0.09356,0.04,0.36,1.11,0.151463621,4
35.0571667,-118.3395,-0.93,1.32,20,51,0.06643,0.18,0.3,31.61,0.106,17
56.9056,-158.2609,6.8,1.7,,,,0.75,,0.4,,
34.5255,-97.2785,0,1.75,31,96,0.074685344,0.35,,0.6,0.42,4
60.7755,-150.7909,52.1,1.2,,,,0.33,,0.6,,
57.4793,-155.8508,75.8,1.9,,,,0.33,,0.2,,
34.0365,-116.839,20.36,1.15,37,71,0.02596,0.18,0.24,0.57,0.17,28
33.517,-116.4538333,6.82,0.59,21,67,0.02435,0.15,0.29,0.64,0.121,14
19.40066667,-155.2878333,0.87,0.21,9,119,,0.07,0.23,0.34,0.029637536,2
38.8131676,-122.7955017,1.8,1.08,18,39,0.005194,0.03,0.23,0.54,0.06,20
46.87033333,-121.75,-1.77,-0.08,13,143,0.01215,0.07,0.48,0.68,0.142750018,4
19.1578331,-155.4841614,35.20999908,1.88,34,129,,0.090000004,0.58,0.829999983,0.720000029,12
45.9405,-111.4556667,-2,1.57,7,161,0.2707,0.08,0.91,31.61,0.198321274,5
54.1215,-165.967,10.54,0.72,12,57,,0.1,0.33,0.49,0.219947293,12
-16.3208,67.1177,10,4.5,48,66,4.937,1,11.85,1.821,0.1,29
36.5521667,-121.09,1.38,1.4,27,97,0.04836,0.2,0.41,1.34,0.186,24
54.12516667,-165.9638333,10.18,0.51,12,54,,0.12,0.35,0.52,0.230838995,12
52.2922,-170.4019,35,3.2,13,211,0.635,0.41,2.78,2.014,0.105,12
54.12216667,-165.9683333,10.88,0.11,10,57,,0.1,0.39,0.57,0.220135651,10
19.36366667,-155.2921667,2.23,0.94,14,111,,0.08,0.25,0.4,0.333013327,4
58.1805,-155.356,2.16,0.29,12,171,,0.06,0.23,0.31,0.23083014,12
19.335,-155.2888333,7.2,0.55,19,131,,0.07,0.38,0.51,0.089943922,5
19.40116692,-155.3253326,2.529999971,1.92,27,71,,0.180000007,0.36,0.360000014,0.23,4
60.0145,-153.1185,0.06,-1.08,5,145,,0.04,0.23,1.26,0.147247493,5
33.0381667,-116.3971667,4.98,0.96,36,43,0.05206,0.16,0.21,0.46,0.173,21
19.33300018,-155.1183319,1.370000005,1.76,30,123,,0.219999999,0.35,0.479999989,0.38,5
60.2551,-147.2567,18.4,1.8,,,,0.68,,0.4,,
60.022,-153.0913333,-1.79,-1.03,5,114,,0.07,0.23,4.11,0.39735736,5
19.16783333,-155.4646606,32.75999832,1.94000006,33,168,,0.140000001,0.6,0.879999995,0.959999979,8
54.9741,-158.7022,26.5,2.1,,,,0.38,,3.2,,
57.6243,-155.9034,5.8,1.3,,,,0.54,,0.4,,
39.2016667,-111.978,8.39,1.33,13,79,0.2316,0.2,0.45,1.2,0.211,9
36.22116667,-95.88733333,0,1.32,71,116,0.335634137,0.51,,0.5,0.19,31
35.7606667,-117.5968333,4.62,0.93,19,62,0.05496,0.15,0.22,0.51,0.18,10
58.6389,-154.3095,82.2,1.2,,,,0.5,,0.9,,
38.8079987,-122.8266678,1.12,0.92,13,66,0.002145,0.03,0.26,0.53,0.19,13
19.487,-155.4625,6.32,1.08,27,107,,0.1,0.28,0.79,0.154063218,7
59.408,-152.5043,62.5,2.1,,,,0.67,,0.4,,
19.41266632,-155.2818298,0.839999974,1.76,17,79,,0.129999995,0.25,0.189999998,0.34,6
45.7835,151.5984,71.394,5.1,204,84,6.228,0.57,9.39,4.827,0.044,168
19.40283394,-155.2875061,1.039999962,1.73,16,64,,0.100000001,0.18,0.159999996,0.24,7
38.0104,36.4372,6,4.3,59,46,0.396,0.64,3.43,1.886,0.053,34
-15.2472,-173.1324,10,4.5,20,69,2.676,0.7,8.62,1.89,0.18,9
58.18316667,-155.3018333,0.95,-0.33,7,156,,0.03,0.21,0.8,0.251616296,7
61.4274,-150.9652,54.3,1.4,,,,0.48,,0.6,,
-6.5822,155.4461,119.997,4.3,23,101,4.04,1.38,10.19,6.163,0.129,17
33.5388333,-116.4308333,11.85,0.56,18,87,0.01598,0.12,0.35,0.56,0.153,10
58.6674,-153.9146,92.6,1.5,,,,0.72,,1,,
34.606,-116.2955,4.73,1.75,18,61,0.1414,0.14,0.25,1.13,0.125,27
44.6033333,-110.7263333,5.03,0.73,8,129,0.05944,0.2,1,2.68,0.47,7
44.6161667,-110.7235,4.84,0.79,8,127,0.05839,0.08,0.66,0.58,0.337,6
19.4975,-155.4701667,5.17,1.57,24,99,,0.11,0.28,0.93,0.330600087,7
19.4915,-155.4641667,0.06,2.94,49,37,,0.14,0.24,0.58,0.178779047,29
19.12050056,-155.4089966,31.01000023,3.2,19,228,,0.119999997,1.13,1.54999995,1.89,24
34.2055,-116.8256667,7.23,1.25,28,59,0.09704,0.12,0.21,0.76,0.223,21
35.7765,-117.59,7.6,1.08,18,65,0.03963,0.11,0.19,0.43,0.097,8
19.49866667,-155.4671667,0.04,1.96,29,99,,0.14,0.25,0.59,0.042697405,7
38.7795,-122.7553333,0.74,0.65,20,67,0.01196,0.02,0.18,0.32,0.249,15
57.7752,-155.5515,81.2,2,,,,0.38,,0.5,,
59.9953,-140.2681,8.8,1.8,,,,1.01,,0.6,,
19.417,-155.3138333,7.76,0.61,19,148,,0.12,0.44,0.39,0.106067329,5
31.64359258,-104.3841311,6.954223633,3,35,63,0.042751153,0.2,0.910821281,0.955579008,0.1,19
53.794,-167.0531667,9.51,-0.08,5,322,,0.13,1.45,0.48,0.137798288,5
19.49383333,-155.4915,5.49,2.67,27,95,,0.12,0.33,0.89,0.129167107,27
33.0498333,-116.438,11.67,0.91,29,82,0.02739,0.17,0.26,0.55,0.104,16
39.5789,-120.048,8.4,0.5,5,142.09,0.073,0.0557,,3.5,0.13,3
58.16766667,-155.3836667,2.5,0.05,10,192,,0.06,0.25,0.41,0.198374323,10
33.5128333,-116.4528333,7.07,0.88,24,102,0.025,0.14,0.21,0.6,0.189,18
19.49266667,-155.474,4.03,1.37,33,90,,0.11,0.2,0.97,0.268880592,4
19.2246666,-155.375,30.95000076,2.13000011,37,170,,0.129999995,0.65,0.889999986,0.74000001,12
47.7205,-122.6943333,20.87,1.38,26,93,0.06755,0.22,0.53,0.63,0.116559734,12
59.5607,-152.8563,83.8,2,,,,0.37,,0.4,,
19.49066667,-155.4678333,0.14,2.98,48,43,,0.14,0.24,0.62,0.143553277,28
54.943,-162.2475,0.64,-0.14,4,257,,0.08,0.61,4.35,0.104267425,4
31.68116599,-104.4016912,6.131567383,1.9,36,68,0.020654368,0.2,0.802401136,0.65730831,0,6
54.9714,-162.2839,6.1,2,,,,0.74,,0.2,,
19.43216667,-155.591,40.26,1.79,20,67,,0.17,0.7,0.82,0.074840339,9
63.188,-151.2784,3.3,1.5,,,,1.08,,0.3,,
58.24533333,-155.0738333,5,0.29,14,103,,0.24,0.38,0.88,0.199885046,14
31.60573533,-103.9595075,8.483850098,2.3,31,53,0.009386903,0.2,0.48124612,0.46535267,0.2,14
46.85433333,-121.8018333,-2.52,0.16,6,212,0.007021,0.09,0.5,0.71,0.077112615,3
-26.609,-70.9392,32.792,4.2,17,185,0.552,0.53,5.2,8.47,0.373,2
36.5601667,-121.1093333,8.98,1.16,19,123,0.04036,0.1,0.32,0.38,0.233,17
61.1741,-146.9458,0,1.7,,,,0.77,,0,,
63.1144,-150.8398,114.4,1.4,,,,0.47,,1.1,,
60.3292,-152.2805,80.4,1.7,,,,0.51,,0.5,,
51.84616667,-178.047,2.29,0.96,4,168,,0.15,0.64,1.03,0.214409411,4
18.48233333,-67.9055,96.57,3.4,6,335,0.8923,0.31,5.17,3.99,0.063771628,3
62.7522,-150.9185,7.2,1.2,,,,1,,0.3,,
54.9731,-162.3083,4.8,1.5,,,,0.57,,0.2,,
37.2064,-117.3191,8.7,0.2,4,166.72,0.214,0.1236,,22.4,0.46,3
36.6923,-116.3086,5.3,-0.1,5,161.04,0.037,0.0567,,4.7,0,1
54.6507,-159.765,15.665,3,20,249,0.811,0.76,5.91,14.391,0.105,12
-15.4242,167.545,130.179,4.6,35,65,5.967,0.83,9.5,8.187,0.107,26
61.7328,-146.6073,19.2,1.8,,,,0.85,,0.5,,
37.0026667,-121.4618333,4.56,2.17,67,50,0.02904,0.12,0.18,0.44,0.202,72
19.25816727,-155.3831635,30.68000031,1.98000002,35,134,,0.129999995,0.68,0.810000002,0.730000019,16
38.8378334,-122.8361664,1.55,0.46,8,115,0.0009224,0.01,0.36,0.88,0.21,9
35.7786667,-117.5888333,8.11,0.99,15,135,0.03766,0.19,0.4,0.83,0.132,10
19.4058342,-155.2716675,1.929999948,1.82000005,16,76,,0.129999995,0.38,0.340000004,1.21000004,8
61.5326,-146.5226,32.8,1.2,,,,0.6,,0.5,,
63.3767,-150.6753,8.7,1.1,,,,1.11,,0.5,,
19.24950027,-155.4531708,28.77000046,1.88999999,28,183,,0.109999999,0.64,1.05999994,1.88999999,4
65.5102,-144.7822,26,2,,,,0.81,,1,,
61.0719,-151.9979,90.2,1.4,,,,0.54,,0.6,,
-15.1139,-172.8111,1.379,4.9,30,80,2.339,0.62,9.67,4.969,0.125,20
65.4395,-144.7425,2,0.9,,,,1.07,,0.6,,
58.18633333,-155.3021667,2.08,-0.41,6,171,,0.08,0.33,0.43,0.295907159,6
63.2701,-150.5621,127.7,1.5,,,,0.65,,0.7,,
58.18683333,-155.3031667,2.54,0.38,12,152,,0.09,0.25,0.36,0.300848947,12
39.2647,-120.1206,7.7,0.1,3,242.45,0.057,0.0059,,8,0,1
58.18666667,-155.3053333,2.36,0.33,10,153,,0.08,0.24,0.33,0.278574642,10
35.795,-96.97216667,5,1.13,51,43,0.182664155,0.25,,0.6,0.23,22
58.26933333,-155.0263333,2.95,-0.25,7,204,,0.17,0.5,1.01,0.302246552,7
46.19483333,-122.187,1.24,0.48,13,100,0.005627,0.09,0.43,0.23,0.304841189,9
19.1345005,-155.3906708,31.86000061,2.38,42,182,,0.119999997,0.59,0.839999974,2.42,14
46.192,-122.1918333,1.5,0.7,11,118,0.007812,0.15,0.34,0.56,0.176309573,5
-14.957,166.6452,10,4.8,38,59,6,0.81,5.03,1.872,0.103,29
35.7013333,-117.5183333,11.52,0.53,12,128,0.08509,0.18,0.62,1.26,0.129,8
45.66666667,-122.7213333,19.85,1.12,16,80,0.04458,0.13,0.32,0.46,0.200432346,9
56.854,-158.0445,-3.2,1.24,4,259,,0.33,2.38,3.47,0.192343313,4
19.284,-155.2318333,8.48,0.65,21,189,,0.11,0.37,0.89,0.06926554,7
61.4014,-147.0911,15.2,1.1,,,,0.47,,0.9,,
33.7048333,-116.7606667,16.62,0.73,24,71,0.03927,0.12,0.28,0.35,0.22,17
38.827,-122.855,2.72,1.3,45,41,0.001561,0.06,0.16,0.24,0.144,39
44.0668333,-110.7605,6.86,0.49,9,119,0.2066,0.12,0.46,1.76,0.266,3
64.5447,-146.5267,10.9,0.7,,,,0.88,,0.3,,
58.19016667,-155.281,2.16,-0.2,7,143,,0.05,0.22,0.5,0.313273954,7
58.6839,-152.8545,61.1,2.1,,,,0.69,,0.6,,
60.01466667,-153.0496667,-0.82,-0.88,5,108,,0.06,0.26,2.95,0.073064526,4
19.42233333,-155.2183333,1.65,0.61,21,141,,0.12,0.27,0.3,0.100810721,4
39.1966667,-111.991,12.29,1.86,22,55,0.2291,0.18,0.32,0.81,0.033,7
60.7647,-139.7316,6.9,1.1,,,,0.78,,0.6,,
39.9261667,-123.5705,3.05,2.1,28,51,0.1237,0.12,0.16,1,0.177,34
33.9766667,-116.7043333,17.41,0.7,24,92,0.07746,0.1,0.22,0.46,0.217,20
33.3561667,-116.355,13.54,0.79,38,126,0.03107,0.18,0.27,0.61,0.161,19
62.1606,-149.6018,44.7,1.6,,,,0.47,,0.6,,
38.7779,-118.6643,8.4,1,10,87.61,0.515,0.1368,,2.6,0.2,5
39.2477,-119.6201,6.7,0.8,3,200.3,0.053,0.0373,,4.9,1.06,2
61.3977,-151.9119,37.8,0.7,,,,0.25,,0.5,,
33.8281667,-116.9745,9.05,0.33,18,190,0.02084,0.11,0.45,0.59,0.03,7
38.1763,-117.7971,10.4,1.5,6,105.17,0.122,0.128,,2.9,0.22,4
19.25083351,-155.4015045,32.04000092,1.99000001,36,148,,0.100000001,0.54,0.709999979,0.5,5
33.182,-115.6081667,2.97,1.56,32,86,0.007726,0.2,0.22,0.15,0.189,28
64.6466,-152.4724,13.1,3.5,,,,0.81,,0.3,,
64.6715,-152.4726,19.4,3.5,,,,0.83,,0.3,,
33.181,-115.6055,2.87,1.99,43,86,0.009204,0.23,0.34,0.24,0.164,72
39.3622,-120.0185,6.3,0.6,6,171.36,0.071,0.146,,2.7,0.91,4
17.95883333,-67.00783333,8.36,2.23,7,206,0.0362,0.05,0.52,0.55,0.048942391,5
60.537,-147.6373,9.7,1.5,,,,0.47,,0.8,,
60.4524,-139.0915,1.9,1.5,,,,1.21,,0.6,,
19.49716667,-155.4706667,0.13,1.89,27,99,,0.12,0.26,0.58,0.065473822,6
63.1189,-150.4884,102.7,1.4,,,,0.62,,0.6,,
38.7903328,-122.7796631,-0.03,0.97,8,94,0.007049,0.02,0.28,0.63,0.18,10
19.23466682,-155.3958282,29.31999969,1.78,32,141,,0.119999997,0.51,0.720000029,0.36,3
19.49433333,-155.4636667,-0.28,2.5,35,99,,0.14,0.29,0.55,0.131632716,24
61.2467,-147.1259,1.3,1.1,,,,0.72,,0.8,,
38.8395004,-122.8243332,2.6,0.72,8,87,0.008758,0.02,0.43,0.88,0.09,9
33.1816667,-115.6131667,3.12,1.91,40,84,0.004671,0.2,0.22,0.14,0.181,29
19.41049957,-155.2619934,1.309999943,1.83,24,51,,0.189999998,0.28,0.319999993,0.19,8
31.68527495,-104.4733347,5.92590332,1.9,32,77,0.028740219,0.2,1.07778434,0.608264358,0.1,7
33.1871667,-115.6103333,2.2,1.49,22,85,0.01065,0.16,0.28,0.19,0.193,37
67.3401,-156.0797,2.3,0.9,,,,0.4,,0.7,,
33.1703333,-115.6933333,0.81,1.96,7,214,0.0607,0.22,1.31,2.93,0.019,1
33.1883333,-115.6048333,1.8,1.34,25,86,0.01412,0.16,0.24,0.17,0.163,13
51.8724,-178.0987,6.3,2,,,,0.54,,0.3,,
62.2643,-149.7489,12.4,1,,,,0.77,,0.8,,
47.7905,-122.8538333,21.61,1.58,31,73,0.04452,0.25,0.52,0.67,0.106010522,17
58.17683333,-155.2803333,1.42,-0.09,8,158,,0.12,0.36,1.31,0.211966183,8
52.0312,-179.6196,153.874,2.8,10,191,0.45,0.58,6.63,6.42,0.105,12
31.67386183,-104.3940886,7.57121582,1.7,31,69,0.02787392,0.3,0.904805103,0.825614092,0,7
37.2868333,-121.6576667,6.26,3.1,146,31,0.03041,0.11,0.08,0.18,0.152,109
31.68417943,-104.3976805,6.979931641,2.5,45,56,0.024366495,0.3,0.825568097,0.770196325,0.1,23
52.26833333,-174.4628333,10.95,1.27,5,322,,0.07,0.85,2.37,0.312592963,5
38.8303337,-122.8180008,1.73,0.76,12,64,0.009292,0.01,0.3,0.61,0.19,14
68.8428,-143.3501,19.6,0.9,,,,0.69,,2.4,,
31.6789379,-104.390904,5.92590332,2.1,25,68,0.02986291,0.2,0.834509606,0.707110906,0.1,7
31.68215487,-104.3909326,6.131567383,3.2,38,68,0.029864693,0.3,0.896812221,0.669384277,0.1,21
31.67585106,-104.4062191,6.362939453,2.8,12,88,0.017358649,0.2,1.119544746,0.829512393,0.1,18
37.1883,-117.33,11.5,0.3,6,174.87,0.195,0.146,,9,0.84,5
40.3248,-120.006,5.4,0.9,6,275.73,0.26,0.1035,,5.1,1.4,6
19.40183258,-155.3326721,3.200000048,1.81,31,72,,0.200000003,0.4,0.850000024,0.16,3
65.6169,-145.0524,8.7,1.1,,,,0.82,,0.3,,
19.41433333,-155.3233333,5.14,1.77,22,156,,0.09,0.44,0.5,0.114577145,11
58.18066667,-155.32,1.8,-0.52,6,163,,0.05,0.23,0.56,0.303099709,6
33.3751667,-116.3995,11.04,0.52,23,111,0.05538,0.13,0.23,0.44,0.133,14
51.85466667,-178.0851667,3.11,1.59,5,209,,0.12,0.57,0.92,0.15528446,5
55.878,-149.281,13.001,2.9,32,243,2.634,0.63,7.8,7.862,0.066,30
58.18583333,-155.274,1.72,-0.11,8,146,,0.06,0.22,0.45,0.309381352,8
38.8320007,-122.8164978,1.18,0.61,7,185,0.02141,0.01,0.53,1.26,0.16,9
58.1575,-151.4547,24.1,2.9,,,,0.61,,2.7,,
34.0288333,-116.8456667,19.7,3.56,131,19,0.03209,0.17,0.11,0.28,0.242,15
61.6389,-147.0586,19.6,1.9,,,,0.68,,0.5,,
19.19866753,-155.3853302,32.34999847,2.29,43,161,,0.119999997,0.46,0.550000012,2.25,15
38.8310013,-122.8103333,2.08,0.78,17,87,0.007598,0.01,0.26,0.58,0.11,19
46.9035,-121.9583333,13.06,0.12,16,166,0.009571,0.11,0.65,0.41,0.234848452,11
19.28116608,-155.3438263,1.639999986,1.8,13,188,,0.109999999,0.81,0.959999979,0.22,3
61.4426,-147.5364,11.8,1.4,,,,0.67,,0.5,,
61.2512,-140.7277,13.5,1,,,,0.36,,0.5,,
4.4992,95.1465,67.65,4.6,34,169,1.935,0.43,5.91,8.29,0.107,26
51.813,-172.73,10,3,12,327,0.963,0.7,8.06,1.997,0.148,6
51.2952,-176.2491,27.906,2.5,11,227,0.576,0.42,5.58,15.063,0.121,15
36.7423333,-121.4226667,9.22,1.08,17,140,0.02929,0.11,0.5,0.74,0.255,18
58.1012,-154.5956,82.2,1.5,,,,0.3,,0.6,,
69.1053,-144.515,18.2,0.9,,,,0.86,,0.9,,
58.1775,-155.353,2.3,1.2,,,,0.44,,0.3,,
36.7138,-116.307,9.4,-0.3,10,211.03,0.019,0.0995,,1.3,1.2,5
63.5184,-150.844,18.1,1,,,,0.73,,0.2,,
-27.8922,-66.7192,157.937,4.6,37,43,2.388,1.22,8.57,8.901,0.164,11
53.2873,-167.8501,69.5,1.7,,,,0.21,,1.5,,
37.2935,-121.6703333,2.66,1.15,13,136,0.03453,0.08,0.35,0.56,0.173,14
60.5312,-150.2571,39.6,2.3,,,,0.6,,0.4,,
18.5935,-65.031,24.19,2.91,5,255,0.25,0.05,1.48,2.64,0.058115912,4
51.858,-178.0843333,2.99,0.85,4,207,,0.26,1.03,1.73,0.159827912,4
38.8368333,-122.7983333,2.27,0.36,15,69,0.006435,0.02,0.3,0.49,0.141,14
33.895,-117.7295,7.27,0.91,20,81,0.04125,0.16,0.31,0.51,0.213,11
19.41066667,-155.2748333,0.62,1.93,28,82,,0.1,0.13,0.17,0.173024487,10
57.0142,-158.295,1,1.9,,,,0.64,,0,,
36.4586,-115.7304,7.6,1.2,38,112.55,0.188,0.1338,,2,0.63,23
60.6284,-151.5328,65.9,1.5,,,,0.28,,1.1,,
56.9031,-158.0835,9.1,2.2,,,,0.76,,0.2,,
51.85183333,-178.1003333,3.57,2.44,7,131,,0.18,0.57,0.39,0.178320129,7
51.8888,-178.0779,8.7,2.4,,,,0.49,,0.2,,
35.6498333,-117.5416667,6.79,1.11,25,46,0.09726,0.14,0.22,0.65,0.153,16
51.8578,-178.0886,4.4,1.7,,,,0.4,,0.1,,
37.6358333,-119.0353333,-0.24,0.49,16,160,0.008624,0.05,0.34,0.26,0.502,14
37.6363333,-119.037,-0.5,0.4,10,161,0.009073,0.06,0.38,0.23,0.357,10
33.171,-116.5303333,15.97,1.03,28,94,0.102,0.14,0.22,0.52,0.193,21
33.1685,-116.521,16.34,0.85,29,101,0.1102,0.15,0.25,0.57,0.133,15
37.6346667,-119.037,-0.68,0.29,10,164,0.01034,0.07,0.79,0.21,0.169,8
37.2358,-117.1071,7,0.1,5,182.31,0.321,0.1228,,8.6,1.14,4
51.4824,-175.9973,31.69,2.9,16,228,0.457,0.53,4.75,7.574,0.128,8
62.0526,-150.4323,13.4,1.2,,,,0.56,,0.3,,
44.7275,-111.1015,8.38,0.62,11,103,0.06876,0.14,0.49,1.29,0.35,2
37.8823,36.4025,10,4.2,37,43,0.305,0.62,3.21,1.89,0.216,6
37.3498,-117.0914,9.9,1,6,200.61,0.359,0.1073,,11.3,1.01,5
39.0656667,-123.0581667,7.76,1.27,25,83,0.06578,0.07,0.18,0.38,0.161,23
39.0565,-123.0636667,6.06,2.42,56,61,0.07405,0.08,0.17,0.54,0.16,52
38.7926667,-122.7481667,1.15,1.32,38,47,0.01202,0.06,0.17,0.28,0.164,33
37.0051667,-113.915,14.63,1.68,11,206,0.1447,0.19,1.32,0.68,0.185,6
60.4627,-150.9533,13.6,1.3,,,,0.64,,0.7,,
57.0072,-156.3977,75,2.1,,,,0.25,,1.2,,
34.68216667,-96.126,22.23,1.11,30,148,0.220456739,0.33,,1.2,0.22,11
63.1928,-151.8624,12.9,1.4,,,,0.76,,0.2,,
60.976,-150.7909,20,1.2,,,,0.59,,2,,
53.5771,-165.1078,49.5,2,,,,0.4,,6.9,,
13.9577,145.181,117.456,4.4,69,76,0.476,0.38,8.52,5.576,0.078,48
38.7775,-122.7153333,1.92,0.75,34,38,0.0101,0.04,0.17,0.26,0.253,30
61.1618,-139.9735,5.4,1,,,,0.48,,0.6,,
58.1751,-155.3804,4.9,2,,,,0.49,,0.2,,
62.7917,-144.2936,14.7,1.1,,,,0.8,,0.5,,
19.42716667,-155.5868333,36.5,1.61,16,68,,0.14,0.85,0.86,0.128314072,9
51.3726,-178.7132,31.4,2.1,,,,0.36,,0.9,,
58.23416667,-155.1521667,-2.15,-0.84,5,219,,0.14,0.61,2.96,0.227155125,5
57.8328,-154.2017,68.2,1.8,,,,0.35,,0.8,,
23.7744,122.4409,27.039,4.1,23,107,0.864,0.57,3.68,4.279,0.234,5
61.9801,-148.5922,36.3,1.2,,,,0.4,,0.8,,
53.38483333,-168.2255,4.19,0.79,6,274,,0.18,0.94,1.89,0.257382367,6
53.37716667,-168.2223333,7.08,0.44,4,275,,0.26,4.57,3.53,0.40275855,4
46.85533333,-121.7551667,-2.62,0.69,14,87,0.02205,0.1,0.34,0.93,0.059866053,12
19.40966667,-155.3241667,5.15,1.96,40,60,,0.11,0.23,0.45,0.133498954,17
63.228,-150.5361,120.3,1.2,,,,0.39,,0.8,,
51.86133333,-178.0855,-1.8,0.31,4,285,,0.13,2.37,2.53,0.128965335,4
51.86016667,-178.0856667,2.94,0.96,4,206,,0.27,1.23,1.73,0.299748451,4
38.7910004,-122.748497,2.59,0.78,9,87,0.01203,0.02,0.32,1.03,0.3,9
65.3824,-144.6089,12.9,0.8,,,,0.77,,0.4,,
63.0245,-149.6999,81.6,1.1,,,,0.59,,1.1,,
31.17091515,-103.2729753,-0.835302734,1.6,19,57,0.016400676,0.2,0.544245209,0.242836934,0.1,7
45.0405,-111.7915,7.83,1.13,12,102,0.2612,0.24,0.6,4.82,0.149398049,3
19.41616631,-155.2039948,0.910000026,1.87,16,152,,0.200000003,0.69,0.589999974,0.24,10
0.7054,-78.0118,10,4.7,75,64,0.225,0.66,3.67,1.812,0.036,236
-11.1152,166.0938,35,4.5,23,130,6.274,0.47,13.19,1.674,0.157,12
44.793,-110.8338333,4.93,0.95,15,105,0.01275,0.16,0.39,0.53,0.431,2
58.1805,-155.2778333,2.3,-0.08,7,153,,0.08,0.26,0.59,0.28379604,7
19.24833298,-155.3991699,30.13999939,2.54,38,132,,0.170000002,0.65,0.829999983,1.97,21
34.0083333,-116.8335,18.35,1.26,45,38,0.03423,0.12,0.15,0.33,0.158,25
4.7836,95.4624,81.315,4.9,67,90,1.544,0.56,7.81,2.725,0.072,60
52.3005,-174.1295,8.69,0.06,4,151,,0.08,0.54,0.74,0.443613671,4
52.30583333,-174.0893333,11.08,0.51,4,160,,0.23,1.25,1.63,0.405431396,4
38.8356667,-122.788002,1.89,0.71,10,72,0.003293,0.01,0.34,0.45,0.15,10
38.7789993,-122.7561646,1.33,1,10,125,0.01115,0.04,0.35,0.75,0.13,11
34.4108333,-118.3958333,9.32,1.75,42,49,0.04691,0.12,0.14,0.35,0.075,28
53.86366667,-166.5436667,3.9,-0.14,6,165,,0.09,0.35,0.84,0.194531537,6
34.6945,-96.1585,1.24,1.03,26,139,0.585785049,0.31,,1,0.24,12
19.24099922,-155.3983307,29.85000038,2.38,35,136,,0.200000003,0.64,0.879999995,2.1,19
60.2758,-150.7576,47.5,1.5,,,,0.37,,1,,
62.9828,-150.7963,98.8,1.1,,,,0.36,,1.1,,
46.74466667,-112.7881667,4.45,1.02,21,65,0.1869,0.15,0.27,8.23,0.189987298,6
53.1937,-165.9801,23.9,2,,,,0.26,,3.5,,
63.0381,-152.919,8.6,1.8,,,,0.82,,0.4,,
62.5058,-149.3367,59.5,1.1,,,,0.41,,0.3,,
